Day,Epoch,Train Loss,Train MSE,Train N,Test Loss,Test MSE,Test N
19,1,1515.5884857177734,1515.5884921308877,55035,390.51530117458765,390.5152986314562,7003
19,2,430.6614343117977,430.6614476355953,55035,320.51783159044055,320.517829047309,7003
20,1,1500.0672826934278,1500.0673315750926,56885,356.64129469129773,356.64129723442926,7115
20,2,402.308851088139,402.3088617425216,56885,125.09903017679851,125.09903462727864,7115
21,1,1323.6270462683149,1323.6270775946628,56594,2242.7254737647804,2242.7255166543496,7292
21,2,397.3722020071724,397.37220855820726,56594,112.59691454913165,112.5969135181324,7292
22,1,1298.9298640659877,1298.9298959329826,58708,367.02536835541594,367.0253716546136,7330
22,2,383.42060660018404,383.4206163315546,58708,92.85298218598237,92.85298404178104,7330
23,1,1474.5962828592537,1474.596309686798,61020,787.6732928936298,787.6732960236378,7742
23,2,386.18822736054466,386.1882312001746,61020,123.03738696758563,123.03739244509966,7742
24,1,1285.0224324352337,1285.0224805148143,63600,1242.9521759033203,1242.9521514892579,7894
24,2,381.46448996681835,381.4644957728356,63600,101.92292423248291,101.92292766571045,7894
25,1,970.0600326585327,970.0600534444992,64464,1142.447689819336,1142.4477081298828,7954
25,2,400.65091476204225,400.65092494244175,64464,111.20416278839112,111.20416526794433,7954
26,1,1005.5743350074405,1005.5743630061074,62855,332.7801124572754,332.78012161254884,7833
26,2,329.1857357206799,329.18574860587955,62855,183.06093559265136,183.06093826293946,7833
27,1,1100.682495480492,1100.682517019259,58644,2637.6563399465463,2637.6564170435854,7531
27,2,410.5823506725078,410.5823560701746,58644,116.03571319580078,116.03571580585681,7531
28,1,1074.9373640827437,1074.9373955777533,56066,1645.1911690848215,1645.1911934988839,6941
28,2,382.5387044614744,382.53871605489604,56066,168.17007141113282,168.17007184709823,6941
29,1,1013.9585294106024,1013.9585460964724,55472,242.6847085391774,242.6847089879653,6733
29,2,307.90789600070434,307.90790508462374,55472,102.49438386804917,102.494384765625,6733
30,1,1004.0007924680357,1004.0007951241953,53986,870.1314121791295,870.1314383370536,6809
30,2,310.28364096747504,310.2836480034722,53986,96.95679016113282,96.95679255894252,6809
31,1,927.6179374473683,927.6179616624031,55161,1908.838364955357,1908.838413783482,6925
31,2,404.7123248058817,404.71233061085576,55161,100.51141292027064,100.51141749790736,6925
32,1,934.0166264654885,934.016642745112,56606,550.4796557956272,550.4796685112847,7093
32,2,360.6167282319405,360.6167369358976,56606,118.37256092495389,118.37256558736165,7093
33,1,1214.8117095260884,1214.8117540352898,57785,326.9608987344278,326.9609053328231,7232
33,2,328.7041027240687,328.70411280859713,57785,109.32502767202017,109.32503220841691,7232
34,1,961.6836910924168,961.6837088943373,28037,3405.7317572699653,3405.7317708333335,3487
34,2,474.13496139201715,474.1349780035357,28037,161.5119637383355,161.511966281467,3487
